100000 500
-920032958 936335904 7219
-594998948 301183719 666
-329093496 328816360 7749
-918638045 802736511 5434
-213608483 378623327 6528
-138570576 781243717 5511
706132455 880814459 4490
76818814 814323387 6302
-764735576 827371702 7900
454882008 496210469 2035
148984803 331557035 4104
-848545905 634990937 2834
-492427243 78455077 2234
239815853 809659834 2600
646374877 653325644 8957
-631929437 836147951 7902
20029034 180510185 6619
854467957 878624877 3888
-16608060 796968532 3921
-682682055 -442145378 3521
-613682246 -386125369 4687
-318358075 795936039 9168
782643456 835502578 1624
-789077079 -277589679 3132
-89373651 421999313 7940
672458761 929205221 7937
757679791 905618350 4216
40722359 366267478 5513
-158190826 922656952 8128
-690514008 807717028 3976
-819538240 231761751 7840
323176141 871261413 1219
72184489 472246431 8196
-536275090 -5197623 2712
327735152 416859287 5202
-776311287 -595350086 5204
672377360 951756911 1372
883995348 992275413 5368
243235700 830389278 7786
-245677419 878862156 9756
-515273221 415014349 8971
-925237998 137234304 2190
-694020293 -619219821 430
-721814926 886137804 2220
882152308 966519378 8846
918832925 964999702 8780
534453468 685805950 5316
-874984981 512823454 7463
-57848472 -51046943 2224
-641883861 -569370720 1992
328584032 434634021 5335
-450094417 257789741 2362
485736169 739736268 7828
-253406198 323257513 8496
923647915 929927273 9095
153787425 654967523 1686
358698049 901128236 3365
38865794 817730257 735
-556720674 616671190 3654
-421154833 -195297466 2764
714335461 856776816 3167
794041328 899169869 6788
624284626 652607866 5516
594944667 755018520 1964
-261894954 874579049 4276
-796956380 -512716698 4729
-219289540 -10924595 9055
368000548 618387434 6946
758659761 957398708 9271
709903497 886357678 2668
-220980445 435643554 1180
347374736 611619827 7050
-231077115 53026319 3000
-35628502 828577964 6132
241097149 578862050 6322
-940480608 -401259635 6511
631002141 956640744 613
-479639234 619899821 4379
820239176 842685909 6459
-292014605 278963367 8935
171501357 708733401 7289
-563736253 352125350 1500
752861490 788163491 3971
642494014 726693377 1475
-900716456 141306485 9045
711180035 958678257 7032
-889517342 -433675906 9873
-280644590 -152606744 92
-877249761 130353200 7205
-41962113 99870599 2809
-335077610 622024780 7428
-970443294 -703464979 8123
-457494980 -400070154 6265
421132911 645939830 5023
-80573612 599070919 6596
-546879046 206174545 8805
-34477411 475155179 5985
36999120 580470898 8859
-590492346 -114593701 4853
-897805872 389986958 5378
542175632 561082642 9663
-636672943 656561933 1918
-632648528 -315832397 5794
484414329 958091317 7753
146499884 678229543 1896
-84492593 -56112321 1042
752380240 957909801 8978
-514354553 42657291 9634
-293950374 784412868 4527
-401552275 642669341 2421
552409993 603117001 1348
-331063777 159977022 8918
53903555 554898427 5020
-403020142 -132004911 7853
-149489006 502994719 7510
878426262 917765010 3182
106045474 814993687 7639
686570080 842240364 1164
874775797 899102352 5158
319907569 657745714 2258
312675439 950670855 6341
-215009884 951001527 8536
-744635973 -82788334 9709
721868791 869209145 3106
-615421707 -17182675 7499
-463103982 898776344 2643
-708073198 998483376 9719
-668902867 -497107378 3409
480711177 779178806 3694
-705087754 835758912 225
600686176 878459509 1133
-55691588 60343775 5332
674104446 949423560 9681
16459927 643388433 5470
-64065948 944700807 5858
979244164 993309626 4168
769397060 938594040 705
-950865146 629595756 5641
802471623 989096427 1153
-809778390 785084397 7472
-818543104 -750676249 6284
755286960 768320006 1294
770718194 898922043 4037
273314668 296717381 8410
-59369207 877803292 2986
265020373 288216460 822
300467979 376723005 5567
780485254 986156788 8743
-238202874 442622885 4134
-462171111 -421900699 2036
626781717 913109944 6320
-427898595 -161233887 8517
-871385687 -653392947 6907
344808021 736049271 8999
-714358985 627355732 6334
-631933845 520273228 1862
-308442397 738425633 6721
204404127 313958548 4726
549551870 587893835 9176
-767014646 199672279 4768
138296206 979427790 1380
-475373703 139394442 1324
502784609 731026173 7348
502627868 710592312 8341
-345750566 194429280 505
-230575404 -65646233 963
-99355718 18644700 4846
-411343647 313609936 2854
-973615640 -449765339 303
889274602 908207697 2983
404595964 793375154 6721
514345807 885250414 4890
474859962 735105968 8141
941857534 951685505 7926
979529269 982284146 8982
969575543 996226085 2680
669816489 810424693 5577
125346495 539482447 6930
-671850916 -556842427 5406
-287912059 296866218 2497
978423066 987601042 1314
-103247553 690290908 8915
793816657 796755997 8789
-71353502 841551713 3926
-748211085 524162011 1131
-324514757 -150879155 7894
-915094684 519583621 9101
584104265 598572572 3647
-719434592 -230257270 8734
757748316 809358903 2646
571560990 721689863 3174
179379847 652211880 6206
-294581171 -46839357 7826
-922243133 -520947238 5897
557211184 781526613 445
641452295 944461321 1007
339590379 940164888 1277
260325243 691640723 6025
-854666075 -24072486 6232
-465471832 -130430789 2158
-962099269 72907979 8534
456498700 646250057 5158
64275741 150554652 1197
-871816930 -121447431 9943
175387870 858569507 1089
-660699924 -280872559 4710
-376486482 -214850607 3115
7364958 198250458 2730
66613097 712300764 3066
-245143210 387372689 218
-127706060 31804671 1716
922649664 996098421 3462
122882369 333063488 6742
-669340255 186294483 1734
-858591634 -381154028 4712
328546575 511268767 3531
-875862655 -439590831 4731
-620558117 76870952 4368
158670352 236499134 5145
84159192 618011634 8716
822866265 912323610 8343
-23864833 -14112827 3768
864355972 908402134 149
733223362 842502473 1601
-743148487 -685764016 5970
-230895479 1694647 8613
481660396 510595196 6986
-542402109 -538581295 4717
-464989448 782361658 9889
-873022392 228838365 6344
76795202 312869951 5253
-190567414 286113347 4796
-700629724 -186469402 1009
419841345 520028591 305
916276773 979232960 4638
-417486611 -171295249 5883
488381153 628799775 3952
-363170199 396577948 890
303668262 611079052 3621
414229301 953171853 457
264164099 601041286 5134
-853047748 642271489 1311
-200311613 717174176 9197
-548758238 356039934 2308
187165264 876613408 3391
-580586730 -114002845 4201
-562030396 -481916849 6953
542373222 905356578 7412
-776207838 -95453923 904
-563480361 -89676607 3098
869915932 884048764 8098
503331108 536588690 4823
577726636 721911415 2821
-289016276 172048407 9453
831132007 942927424 5106
414203862 499493694 7226
-398879095 624564841 9170
558830292 641255821 526
-705774234 -346711976 9561
877010618 929903998 7247
-136272776 -59829055 7365
-326532143 944531888 5399
240324874 929042045 2055
-328941610 406810373 2161
-512276432 992804512 5061
85330142 291730776 9609
-450798635 -19169270 7577
263352438 670338956 456
315538204 723321852 3052
-963504806 -88632544 8553
-335182711 581241173 1765
5492781 543847092 714
-384110796 953176369 9203
279696549 926622253 7164
220038751 589641738 8280
428421830 455371615 4165
944207159 947466592 6352
-551174838 987607363 9050
-654062140 360819375 3395
647463308 836097384 7651
-644103143 -361873508 3836
-510734726 911815654 5652
242257803 573299294 1269
-504490577 536877274 9125
-737467170 246629096 9141
-730993556 183615286 2627
-160063960 960036711 5709
-392969191 -129268522 9829
-609045661 -161611895 6339
-606598564 117507938 4066
824453306 977764658 3014
586509008 764721982 2440
636728987 941542256 9177
-75782234 277050501 1168
379058896 820485931 440
407250568 777862986 3852
-558277070 994934458 7135
936709514 940206155 1306
-359251696 -137640948 1199
487597237 603983713 4315
754331313 816780523 6255
261813139 377086912 9040
-842680735 253595573 5517
-497939441 461386689 5849
-472715495 789538066 94
265552996 919967163 5374
-591800328 415335640 9021
-718948041 -657377039 9662
520785909 712967139 3316
-711907644 842989362 3263
815659837 983544283 2447
-510023811 179953522 1730
387686898 693322502 8272
332930827 830648742 7648
-343888196 74137456 7029
-730034601 270073600 5573
310497362 444141491 2921
-739918705 712916679 5250
74014002 202696613 7290
-950457745 -729090107 435
21482923 795660909 229
-6807282 768646249 6197
-912868156 755954533 2034
683064307 874984476 3394
-509184451 989221448 4916
-692887802 -626890345 1060
-934260060 417734364 1581
-960501725 815348207 8110
-506890156 935505036 2763
212255309 640418292 8974
766483722 844113334 4773
-503812967 -274448045 1555
-450500659 -215015331 6312
-739096970 454853180 5614
540086819 972544084 4245
13680529 860737991 2499
-722997829 386319678 4618
467462040 959122166 2821
425348521 946616282 7935
-940255953 -173543094 7915
-795314399 -712384891 8780
-715029951 -317342779 7316
827609005 876164373 6808
633979709 740322491 2214
-812525864 -614468955 7571
-672002908 199425072 4005
668614690 895615842 3045
589371859 949814594 4166
86611663 326275248 6676
-207398607 -76161659 1412
-612723047 84808869 2398
333760216 382189434 3618
-182297795 794397897 7527
639295322 828943313 5752
270868895 919308733 8274
-479920149 820901110 7712
878283765 986437385 4116
431349409 681835213 3950
-47831833 71658843 4142
68920441 271313091 5957
883881191 888708471 3087
117788828 618757534 1331
-342524908 -247606601 4528
228821781 785447819 848
-972021074 -377769019 8063
-571488202 430247415 6136
629124346 762909408 1990
-635671962 -578892851 4539
282171845 693780783 3769
59587166 696981083 9908
-777156896 -393351814 8396
-650749486 696856669 8107
687426040 707036838 5125
-973625267 -870002062 4842
-445759742 916230537 3821
-245890306 120237961 4747
253286237 666283461 2099
613302650 810381603 9170
-688156843 672488440 2078
-308298987 431573804 6039
-913793048 825812462 1671
-202564972 895388688 8419
-953292081 -274321992 3632
-898595031 214943207 531
663197860 685351878 8071
-335718897 -329530170 6282
784724315 928204682 7851
529428432 992724287 4680
840089961 861451373 8204
-439246974 341639807 559
-564572909 950466950 2021
-271872831 -219058104 4179
494369429 760735858 4919
-321179199 296208180 4637
-812609090 -364287805 736
-866671017 22681059 900
-94340052 616638991 790
367244371 905729744 3318
-702581056 -385211928 5210
-73717973 292901180 5371
-203720253 193580712 1607
-975966064 -540888473 7312
223904741 446439799 7919
73292630 860138211 1394
-72680291 521604564 6347
-393640840 990439172 2180
-423042262 656643532 9059
-154798589 315955541 1923
11781274 911170370 9801
13347433 40724222 5198
999578524 999913324 3760
799773831 903814491 7596
782663341 982751846 9630
-967502920 810617701 2983
-411273252 513931084 9615
573639208 574268616 7162
-699359624 566235506 1090
532719784 595732864 8049
268384006 458554728 9880
605769904 685502055 1154
-119873336 880894723 6190
-808936046 225131243 7704
614592160 758304298 902
-349160689 406188230 3678
-991392509 -103494109 1325
-610013864 -437750109 7684
-827137301 -115582245 2815
-492838391 836298766 2687
-239445113 154697922 751
927899327 956992414 505
-229115981 244572356 8306
-29782507 455450719 698
486546963 590554122 2049
220459148 239258480 3637
-118156642 823116536 3056
400427538 811074712 911
-151854007 918630486 3511
-412848262 44741726 1104
287835596 976320271 1002
-69992290 407842986 4213
49300487 877728329 4883
-261695699 -66493521 7591
81975739 845049404 7054
-205987936 997507827 1314
470654560 506979121 6198
-683258950 446927275 8009
485021500 695513308 880
737654619 962447546 4647
524551654 989733174 9854
-247015360 734895546 4574
166109269 576605241 4882
-728635738 -137323217 5152
214476318 661710750 5730
871530598 880379800 2343
982555358 987355152 765
-554706474 815890269 4666
-381336875 307789299 7813
744835936 815582736 9334
80065490 819351508 4696
-780175476 -358448642 5553
109931648 717503093 7894
367958068 758671162 2346
-259702686 753105034 2246
653540834 854370309 1401
136261779 957886955 2145
-371101057 684421745 3538
760341571 854380058 3073
833474123 981370477 2426
742965098 844170074 6525
388010892 742585407 7881
-190812864 61245971 9590
44489449 889961367 8765
-463194802 -338822089 3701
-165046586 496774255 7578
526857153 693885986 5973
-183627968 852991875 7594
827952333 899140228 865
-419060415 -212797045 4804
-493185544 -331711733 3400
-177600660 618704058 4710
-919910169 917492255 9099
-308279165 528062317 8335
-834720420 235312312 7700
324689057 599822398 9782
-366457961 18048152 3458
-394997847 -81687616 9374
71395025 246229369 4052
-962185220 -886400939 1273
421935953 601248003 1859
-886814413 618666021 949
376375500 515770545 762
-818023029 -708838063 6274
959903551 997348877 2383
644049312 816297703 796
-539757823 612265041 2463
669845089 812713488 7027
-429584566 194527027 2670
333414290 943105873 77
-194252736 -38765270 408
-84918408 701399048 4838
457099041 839256386 8743
578669297 652278761 6242
338304545 940592863 9115
776773208 917882590 6001
-241591480 593313291 565
-50598203 3097392 8138
7746362 661993648 2344
-318204056 384880491 355
299197214 467523325 9566
295316779 987768756 7183
694857901 809872037 9909
-862890544 -538060197 6417
81637809 283419678 2773
-632798690 331007519 6179
-608857002 350329736 9960
-741691172 184226988 7673
274306802 754778576 1815
-674273762 426320260 5428
933173972 985809791 3047
183923313 700848334 9252
-160269057 958888594 8685
-297034702 -251556537 7687
-385906382 443295914 4698
-461483885 -162999799 9594
848703050 858216130 50
355703099 430621133 9596
174560916 736481266 7789
-817709717 -1751315 494
556093857 705517450 8389
-869799167 -775623076 6373
-231112469 -172552756 3111
537332990 581583068 6297
530565781 945647023 5868
415054126 769141683 2868
-404503627 266917805 6332
227900644 764472694 2008
434315997 982114239 2935
-73865936 77917636 3366
126720965 240022500 3055
978579443 996793164 7810
-363413614 997948274 7960
-940693108 -829076930 1760
105604052 157567631 3091
-917529781 -880867382 4482
806965961 971928180 9738
-347883078 19364888 3943
-251275468 279033004 3350
-484862124 726120962 7925
128210174 639454042 4560
-372230272 930047581 5402
63105473 524540474 5222
2272200 692491409 7776
-322381677 532567215 4090
-872136630 -763321692 6387
394847478 770655527 2889
-549528688 1597502 9342
-566441130 3439274 5224
-23260133 120023016 682
924926118 987097315 2664
-804509904 -246326110 6094
-54682405 -36775922 9970
