100000 100
863108 873108 682
928915 938915 437
933152 943152 504
113525 123525 929
953142 963142 421
800325 810325 720
713674 723674 840
816887 826887 862
382906 392906 719
906845 916845 101
698783 708783 390
517937 527937 540
348015 358015 36
177099 187099 848
716507 726507 74
695446 705446 514
79219 89219 760
191651 201651 592
270145 280145 613
973592 983592 774
540379 550379 563
716284 726284 612
407863 417863 71
116967 126967 968
680861 690861 99
725209 735209 181
61139 71139 539
789837 799837 174
929545 939545 10
977539 987539 128
649895 659895 887
176789 186789 886
971495 981495 540
426971 436971 71
593051 603051 319
580780 590780 780
266587 276587 646
194055 204055 487
936837 946837 719
170479 180479 281
573592 583592 881
719570 729570 987
789405 799405 143
953464 963464 274
78876 88876 188
577693 587693 194
661399 671399 328
441016 451016 859
943676 953676 252
353661 363661 356
543262 553262 815
494402 504402 344
2545 12545 791
101439 111439 675
517074 527074 902
526332 536332 697
396453 406453 60
378238 388238 432
824086 834086 579
35491 45491 811
903945 913945 768
63435 73435 892
610820 620820 765
95281 105281 779
763055 773055 928
559107 569107 456
952007 962007 831
159976 169976 25
607446 617446 987
241687 251687 94
848004 858004 822
169440 179440 952
881670 891670 868
34176 44176 495
347613 357613 500
292248 302248 261
677783 687783 975
800163 810163 489
3370 13370 541
199785 209785 803
721038 731038 527
737764 747764 153
702704 712704 61
216369 226369 467
410250 420250 157
567482 577482 580
199527 209527 944
132448 142448 365
412645 422645 921
220409 230409 467
374632 384632 199
866678 876678 795
575513 585513 743
39459 49459 293
224411 234411 740
370473 380473 982
632896 642896 883
776781 786781 62
756715 766715 775
211764 221764 576
660338 670338 275
192192 202192 740
502939 512939 449
333154 343154 859
975513 985513 238
39720 49720 780
192986 202986 410
501690 511690 299
535698 545698 721
498923 508923 637
586000 596000 894
906090 916090 781
753482 763482 353
586800 596800 106
128383 138383 869
385947 395947 195
730445 740445 988
361363 371363 701
855139 865139 499
13124 23124 331
346511 356511 734
773984 783984 410
637309 647309 727
574094 584094 109
492979 502979 708
99134 109134 556
678141 688141 200
766451 776451 148
790939 800939 819
14553 24553 666
695218 705218 530
864571 874571 819
526732 536732 433
962223 972223 875
282488 292488 118
764834 774834 359
469002 479002 859
24148 34148 156
251932 261932 416
330404 340404 839
488841 498841 740
903850 913850 548
139129 149129 999
654116 664116 470
74652 84652 553
984674 994674 725
822603 832603 988
841442 851442 719
610940 620940 72
859115 869115 118
105084 115084 925
291865 301865 446
382621 392621 562
3443 13443 409
441138 451138 523
906982 916982 322
215245 225245 738
292669 302669 318
286001 296001 25
585315 595315 998
520715 530715 848
696007 706007 669
775433 785433 249
460645 470645 806
729550 739550 525
238373 248373 777
702142 712142 405
667887 677887 796
623677 633677 80
116395 126395 262
430063 440063 967
367539 377539 181
179888 189888 536
330847 340847 24
664939 674939 492
281818 291818 802
529464 539464 765
577072 587072 975
168743 178743 670
45207 55207 902
51184 61184 898
380975 390975 131
467149 477149 115
279787 289787 129
273076 283076 777
43488 53488 513
958826 968826 423
226351 236351 556
318490 328490 726
398845 408845 783
915755 925755 654
444713 454713 133
669442 679442 989
459635 469635 420
982922 992922 289
411887 421887 401
815214 825214 444
619040 629040 402
44433 54433 178
379122 389122 297
305087 315087 358
195372 205372 780
912918 922918 929
498884 508884 625
30919 40919 158
619663 629663 670
331332 341332 261
579064 589064 877
789469 799469 29
298510 308510 191
635223 645223 938
747513 757513 60
97270 107270 766
471976 481976 186
320401 330401 207
355477 365477 857
508007 518007 842
212535 222535 998
210991 220991 160
187634 197634 681
619641 629641 724
446892 456892 563
178192 188192 941
764425 774425 986
18248 28248 543
908693 918693 184
811023 821023 108
717203 727203 125
333830 343830 1
585765 595765 916
151751 161751 417
131830 141830 359
404769 414769 913
821310 831310 15
447851 457851 120
292152 302152 475
914850 924850 570
513801 523801 162
374550 384550 215
776872 786872 476
12536 22536 165
791079 801079 105
357175 367175 466
117842 127842 972
39172 49172 304
662681 672681 676
434881 444881 182
885161 895161 441
111741 121741 653
889399 899399 846
432364 442364 289
669152 679152 596
442143 452143 570
883436 893436 208
691131 701131 497
305502 315502 960
344237 354237 247
600667 610667 781
160643 170643 744
94673 104673 934
357844 367844 218
157454 167454 377
725703 735703 643
641481 651481 686
523364 533364 625
527447 537447 944
452732 462732 448
463016 473016 545
412286 422286 279
817913 827913 41
547453 557453 324
160314 170314 688
214758 224758 384
822247 832247 437
866391 876391 575
639590 649590 873
762131 772131 988
307217 317217 658
482585 492585 501
796291 806291 543
563772 573772 859
523125 533125 155
138362 148362 886
686353 696353 395
20773 30773 752
6298 16298 903
25572 35572 613
82107 92107 139
651280 661280 953
578448 588448 361
528177 538177 547
160415 170415 690
16806 26806 955
800452 810452 398
685659 695659 486
69928 79928 434
918342 928342 963
313690 323690 283
543915 553915 844
312356 322356 652
408711 418711 302
399282 409282 95
14740 24740 535
488441 498441 353
465297 475297 978
608020 618020 547
207371 217371 32
378896 388896 221
714791 724791 440
232966 242966 807
712137 722137 391
530078 540078 642
109106 119106 326
737551 747551 487
983717 993717 932
798143 808143 710
109428 119428 153
777951 787951 797
692908 702908 766
800774 810774 241
782425 792425 212
131319 141319 614
529497 539497 802
855842 865842 30
862558 872558 926
983556 993556 76
805794 815794 881
155164 165164 426
207657 217657 557
385385 395385 433
793265 803265 459
192219 202219 909
863074 873074 461
753321 763321 950
669922 679922 874
621895 631895 748
363504 373504 405
853302 863302 775
96720 106720 889
839169 849169 517
788031 798031 417
379527 389527 246
29822 39822 272
665356 675356 820
302158 312158 990
454567 464567 109
885465 895465 617
868784 878784 828
919549 929549 722
281664 291664 844
341407 351407 686
113641 123641 26
590687 600687 287
486024 496024 164
453588 463588 611
386659 396659 957
212137 222137 235
941535 951535 454
950812 960812 28
605910 615910 506
420723 430723 598
502650 512650 94
520187 530187 626
914398 924398 142
278313 288313 678
457820 467820 488
116063 126063 606
166603 176603 340
665968 675968 733
701988 711988 614
467875 477875 164
543397 553397 767
642969 652969 547
667429 677429 612
890949 900949 181
670223 680223 977
296839 306839 771
404860 414860 640
14604 24604 273
805337 815337 500
162750 172750 617
372716 382716 879
173088 183088 543
725363 735363 556
732887 742887 518
73495 83495 88
433957 443957 264
945825 955825 333
870283 880283 859
672574 682574 24
511408 521408 653
764909 774909 709
448440 458440 839
867708 877708 949
32157 42157 352
708191 718191 557
133596 143596 661
312562 322562 593
490838 500838 455
246709 256709 725
566030 576030 341
308011 318011 358
702432 712432 602
331924 341924 175
450234 460234 625
567305 577305 5
111916 121916 900
879733 889733 720
957451 967451 97
972005 982005 997
16628 26628 10
57410 67410 279
768840 778840 314
732609 742609 570
674197 684197 912
564528 574528 452
592939 602939 131
815337 825337 537
632853 642853 933
682638 692638 159
267493 277493 51
496025 506025 380
223879 233879 451
38 10038 43
20513 30513 85
660179 670179 474
176702 186702 176
493619 503619 66
933461 943461 798
87446 97446 684
618408 628408 190
406832 416832 633
894896 904896 852
341278 351278 371
396032 406032 197
891045 901045 71
766361 776361 74
761733 771733 535
672803 682803 240
778211 788211 536
336201 346201 925
618841 628841 817
267474 277474 619
743816 753816 756
65739 75739 366
568117 578117 739
350683 360683 182
763360 773360 778
865904 875904 78
226336 236336 44
600959 610959 356
866668 876668 256
374459 384459 334
565161 575161 916
628994 638994 828
701078 711078 569
727344 737344 466
537267 547267 630
796860 806860 398
659300 669300 289
671862 681862 96
754367 764367 430
301241 311241 689
152409 162409 568
480468 490468 378
578115 588115 144
44755 54755 155
40068 50068 301
187802 197802 639
177306 187306 648
525671 535671 389
172144 182144 760
84057 94057 576
583613 593613 826
495395 505395 580
849871 859871 698
2360 12360 452
174597 184597 28
588320 598320 330
691480 701480 837
986217 996217 60
313914 323914 937
146172 156172 644
142694 152694 85
19669 29669 300
553885 563885 17
819486 829486 835
886288 896288 711
569094 579094 364
47576 57576 17
62271 72271 475
299460 309460 845
451763 461763 507
324099 334099 843
733297 743297 619
136309 146309 49
219972 229972 922
332260 342260 572
228226 238226 95
971562 981562 553
855504 865504 572
455557 465557 201
118099 128099 719
900625 910625 232
32978 42978 521
621861 631861 373
751073 761073 227
120614 130614 826
397410 407410 248
365188 375188 11
790152 800152 886
199387 209387 947
325963 335963 345
653521 663521 540
807282 817282 874
610863 620863 53
285450 295450 179
387509 397509 366
963659 973659 752
430761 440761 872
111528 121528 115
860540 870540 217
44232 54232 340
874887 884887 664
2420 12420 650
105171 115171 7
979680 989680 70
718949 728949 345
207329 217329 873
564132 574132 109
946158 956158 974
784872 794872 983
549441 559441 403
292227 302227 907
494748 504748 55
72901 82901 882
301575 311575 555
160369 170369 924
779642 789642 858
475107 485107 59
704675 714675 478
274205 284205 291
593765 603765 911
837381 847381 213
92252 102252 471
980872 990872 331
150517 160517 867
653105 663105 56
801411 811411 213
174756 184756 391
807168 817168 508
663681 673681 799
547323 557323 582
24817 34817 263
984242 994242 234
684753 694753 613
149267 159267 823
967651 977651 32
83287 93287 456
547049 557049 375
748992 758992 277
637264 647264 18
277456 287456 480
572041 582041 587
349475 359475 130
769936 779936 387
310543 320543 764
249536 259536 16
511383 521383 794
841280 851280 955
910621 920621 384
192779 202779 535
642077 652077 838
352613 362613 915
463591 473591 220
26397 36397 952
890058 900058 688
116209 126209 725
790893 800893 245
247762 257762 467
599698 609698 940
142812 152812 509
486570 496570 163
789054 799054 995
736684 746684 136
432700 442700 615
526745 536745 965
732968 742968 596
629770 639770 235
441691 451691 84
555616 565616 850
375344 385344 938
132607 142607 965
64612 74612 396
832918 842918 26
841827 851827 269
269958 279958 873
524066 534066 806
353551 363551 258
779584 789584 466
160613 170613 80
427867 437867 909
723965 733965 917
711645 721645 384
444038 454038 654
638548 648548 329
483429 493429 897
722992 732992 427
19986 29986 242
477989 487989 838
740864 750864 874
857297 867297 398
444504 454504 665
911714 921714 846
157520 167520 458
176222 186222 745
105943 115943 119
658529 668529 706
597837 607837 149
743990 753990 392
715100 725100 27
225022 235022 837
601462 611462 772
742521 752521 858
32606 42606 438
815054 825054 277
194683 204683 945
556170 566170 246
209317 219317 846
969139 979139 851
465056 475056 885
207078 217078 331
43337 53337 908
460898 470898 105
314742 324742 705
687209 697209 673
376755 386755 196
747909 757909 443
616085 626085 312
122932 132932 261
100198 110198 777
541791 551791 158
25681 35681 804
612193 622193 301
781202 791202 668
301303 311303 296
113753 123753 253
128819 138819 901
89793 99793 405
812090 822090 337
503656 513656 913
493923 503923 626
453882 463882 640
80749 90749 434
147991 157991 70
789841 799841 788
167151 177151 634
84425 94425 207
269791 279791 424
855012 865012 297
954550 964550 289
80407 90407 237
870337 880337 321
452108 462108 662
474713 484713 40
450521 460521 61
699936 709936 778
94115 104115 555
88507 98507 591
184536 194536 30
189764 199764 77
738882 748882 195
275977 285977 728
832925 842925 370
630636 640636 902
398402 408402 133
45812 55812 36
975047 985047 937
337281 347281 351
215644 225644 648
620838 630838 505
81947 91947 389
945453 955453 394
950283 960283 407
327791 337791 975
601424 611424 157
686963 696963 330
300547 310547 112
411312 421312 711
56295 66295 116
249769 259769 543
919747 929747 816
868878 878878 782
355544 365544 999
157995 167995 101
573202 583202 741
421518 431518 19
868337 878337 507
45916 55916 695
901 10901 563
201583 211583 742
205678 215678 488
24170 34170 878
274924 284924 810
15009 25009 390
116353 126353 600
214385 224385 44
917321 927321 120
91371 101371 969
820570 830570 97
149137 159137 632
957131 967131 589
385920 395920 584
609398 619398 748
953494 963494 48
483697 493697 208
657975 667975 142
73570 83570 218
511367 521367 169
851994 861994 599
585259 595259 606
961860 971860 110
399473 409473 161
566333 576333 34
177407 187407 190
383504 393504 889
6308 16308 940
277651 287651 894
394626 404626 632
616016 626016 675
960862 970862 191
319096 329096 561
831935 841935 605
83564 93564 738
383507 393507 136
344912 354912 809
441626 451626 809
841643 851643 822
112248 122248 935
666798 676798 680
278297 288297 579
940233 950233 890
841237 851237 584
587991 597991 633
197790 207790 755
836022 846022 798
164217 174217 913
973978 983978 621
572819 582819 721
454540 464540 102
948498 958498 260
970220 980220 224
913371 923371 437
131754 141754 752
659801 669801 796
223159 233159 551
335268 345268 277
664284 674284 460
427434 437434 615
540777 550777 173
494491 504491 471
220230 230230 640
925124 935124 268
690813 700813 157
552268 562268 210
554859 564859 662
355454 365454 953
183266 193266 967
100518 110518 753
609770 619770 220
491114 501114 66
72890 82890 845
947891 957891 817
361924 371924 520
207396 217396 934
672357 682357 385
125305 135305 744
556347 566347 839
561026 571026 649
86445 96445 638
452611 462611 55
752497 762497 563
840136 850136 997
602453 612453 476
174698 184698 470
358820 368820 849
29512 39512 515
447469 457469 881
648184 658184 835
252967 262967 500
930893 940893 798
108484 118484 808
961499 971499 842
372616 382616 78
